IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
31246931,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,OIL CITY,,,,,37.01003758,-85.9437137,0.526,2/16/2023,746,2,2,0,0,CLOUDY,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44974.27572,FALSE,2300,Accepted,5,5,O,,INATTENTION,
31246932,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,COLLEGE,ST,E,,,,,,,36.99157718,-85.90923885,0.002,2/16/2023,1619,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,44974.27578,FALSE,2300,Accepted,5,5,O,,,
31247468,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,NEW BOWLING GREEN,RD,,,,,,,,37.02793757,-86.11840045,0.493,2/16/2023,1355,1,1,0,0,RAINING,WATER (STANDING OR MOVING),FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44974.3871,FALSE,146,Accepted,5,5,O,WATER POOLING,,
31255610,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SAMSON,ST,,US0068X,MAIN,,,,,36.99867634,-85.91923723,0.001,2/18/2023,1551,2,2,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44976.81123,FALSE,2666,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
31257926,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,3400,LECTA KINO,RD,,,,,,,,36.99040851,-85.8041224,3.438,2/15/2023,930,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44977.32838,FALSE,125,Accepted,5,5,O,,FELL ASLEEP,
31257927,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1307,,NEW SALEM,RD,,,SPENCER,,,,,36.98094352,-85.84047421,4.498,2/16/2023,654,2,2,0,0,RAINING,WET,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,,,44977.32842,FALSE,125,Accepted,5,5,O,,,
31257928,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,WITTY,,,,,36.94677045,-85.83972873,15.21,2/16/2023,1434,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44977.32847,FALSE,125,Accepted,5,5,O,SLIPPERY SURFACE,,
31257929,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,3523,NEW BOWLING GREEN,RD,,,,,,,,37.01741369,-85.97299643,8.899,2/17/2023,1518,2,2,0,1,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44977.32851,FALSE,125,Accepted,5,4,C,,INATTENTION,
31257930,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,,TOMPKINSVILLE,RD,,,,,,,,36.92857226,-85.87509242,9.342,2/15/2023,1752,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44977.32856,FALSE,174,Accepted,5,5,O,,INATTENTION,
31257931,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,HORTON RIGDON,RD,,,,,,,,37.07166289,-85.88380468,0.451,2/16/2023,1934,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44977.32861,FALSE,174,Accepted,5,5,O,SLIPPERY SURFACE,NOT UNDER PROPER CONTROL,
31261308,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,LEWIS,ST,S,,,,,,,36.99248261,-85.91128779,0.265,2/14/2023,1509,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44977.80173,FALSE,2279,Accepted,5,5,O,,INATTENTION,
31271098,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,US0031W,,DIXIE,HWY,N,,,,,,,37.13835103,-85.95299155,7.634,2/4/2023,32,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44979.64551,FALSE,610,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
31271105,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0070,,BROADWAY,ST,,,,,,,,37.13753947,-85.95802925,6.57,2/4/2023,1925,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44979.64575,FALSE,610,Accepted,5,2,A,,,
31271135,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.11842124,-85.96268735,1.513,2/6/2023,1157,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44979.64718,FALSE,607,Accepted,5,5,O,,"INATTENTION, TURNING IMPROPERLY",
31272123,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,HAPPY VALLEY,,,,,37.00958379,-85.92141944,14.849,2/22/2023,1610,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44979.79008,FALSE,2285,Accepted,5,5,O,,MISJUDGE CLEARANCE,
31274060,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,,,,,,36.99609612,-85.93042476,13.788,2/17/2023,1423,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44980.35248,FALSE,33,Accepted,5,5,O,,INATTENTION,
31274061,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,LEXINGTON,,,,,37.01436992,-85.91543318,15.296,2/17/2023,1127,2,2,0,0,CLOUDY,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44980.35255,FALSE,35,Accepted,5,5,O,,DISREGARD TRAFFIC CONTROL,
31274425,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY1297,,OLD BOWLING GREEN,RD,,,GLEN GARRY,,,,,36.99313168,-85.95334699,11.529,2/18/2023,1046,2,2,0,3,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44980.40413,FALSE,2237,Accepted,5,2,A,,"ALCOHOL INVOLVEMENT, DISREGARD TRAFFIC CONTROL, INATTENTION",
31279135,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,516,RACE,ST,N,,,,,,,37.00143229,-85.90945997,1.915,2/8/2023,2002,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44981.36972,FALSE,2287,Accepted,5,5,O,,INATTENTION,
31279137,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,TROJAN,TRL,,,,US0031E,SCOTTSVILLE,,HILLTOPPER,36.97612367,-85.92648907,0.865,2/16/2023,1453,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44981.36982,FALSE,2246,Accepted,5,5,O,,INATTENTION,
31281498,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,CROSS,,,,,37.00076376,-85.92422145,1.838,2/24/2023,1329,2,2,0,1,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44981.813,FALSE,2666,Accepted,5,3,B,,"INATTENTION, MISJUDGE CLEARANCE",
31282999,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,US0031EX,PUBLIC,,,,,36.99634618,-85.91285657,1.52,2/20/2023,1807,2,2,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44982.30336,FALSE,2293,Accepted,5,5,O,,INATTENTION,
31283001,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,HOMEWOOD,BLVD,,,CLARK,,,,,37.01673535,-85.90531377,0.062,2/22/2023,2327,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,44982.30346,FALSE,2293,Accepted,5,5,O,OTHER,OVERCORRECTING/OVERSTEERING,
31287462,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,KY1297,8051,OLD BOWLING GREEN,RD,,,,,,,,36.98466053,-86.04891621,5.89,10/17/2022,807,2,1,1,3,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44983.91187,FALSE,772,Accepted,5,1,K,GLARE (SUN),"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
31289619,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,US0031E,L ROGERS WELLS,,,,,37.00199302,-85.92627866,1.685,2/23/2023,1445,2,2,0,0,RAINING,WET,FALSE,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44984.34421,FALSE,2196,Accepted,5,5,O,,INATTENTION,
31289877,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,MAX WAGNER,,,,,37.02299022,-85.93463811,8.712,2/25/2023,1519,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,44984.37865,FALSE,2285,Accepted,5,5,O,,INATTENTION,
31289880,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,REGENCY PARK APARTMENTS,,,,,,,,,36.99908328,-85.90815899,0.082,2/21/2023,1531,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44984.37886,FALSE,2289,Accepted,5,5,O,,MISJUDGE CLEARANCE,
31290817,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,,,,,,36.98205577,-85.89339272,11.278,2/22/2023,1735,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DUSK,,,44984.47832,FALSE,181,Accepted,5,5,O,,INATTENTION,
31290820,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,EDMONTON,RD,,,,,,,,37.01084006,-85.86738172,16.168,2/26/2023,1847,1,1,0,0,CLEAR,WET,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44984.47915,FALSE,181,Accepted,5,5,O,ANIMALS ACTION,,
31290924,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0740,1660,HISEVILLE PARK,RD,,,,,,,,37.11870983,-85.79298177,9.276,2/22/2023,2241,1,1,0,1,CLEAR,WET,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44984.49346,FALSE,173,Accepted,5,4,C,,INATTENTION,
31290936,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.90106114,-86.00392641,5.671,2/27/2023,642,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,,,44984.49704,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
31297363,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,MAIN,ST,E,,MORGAN,,,,,36.99456401,-85.90861662,10.055,2/23/2023,735,2,2,0,0,CLEAR,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44985.63623,FALSE,2237,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
31300594,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY1297,,OLD BOWLING GREEN,RD,,US0031E,L ROGERS WELLS,,,,,36.98922065,-85.93257643,12.784,2/28/2023,1715,3,3,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DUSK,,,44986.27456,FALSE,2260,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
31301260,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.11775127,-85.96279933,1.56,2/28/2023,959,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44986.38909,FALSE,184,Accepted,5,5,O,,INATTENTION,
31304061,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,TROJAN,TRL,,,,US0031E,SCOTTSVILLE,,HILLTOPPER,36.97877644,-85.92110778,0.507,3/1/2023,1652,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44986.80738,FALSE,2666,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
31305977,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.05111242,-85.95002372,6.583,7/15/2022,2034,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,44987.36193,FALSE,2220,Accepted,5,5,O,ANIMALS ACTION,,
31305986,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,,,,,,36.91732981,-85.91795626,10.92,2/13/2023,117,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44987.36442,FALSE,173,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
31317109,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,REYNOLDS,RD,,KY0090,HAPPY VALLEY,,,,,37.0150387,-85.92789091,0.692,3/1/2023,1730,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,44990.5605,FALSE,2260,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
31320419,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,EDMONTON,RD,,US0068,VETERANS OUTER,,,,,37.01005605,-85.88032573,4.596,3/4/2023,1033,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44991.34828,FALSE,2249,Accepted,5,5,O,IMPROPER/NON-WORKING TRAFFIC CONTROLS,,
31323622,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,ROGERS,,,,,37.00374275,-85.92548702,14.339,3/5/2023,1524,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44991.8142,FALSE,2666,Accepted,5,5,O,,INATTENTION,
31323781,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,LN9008,,LN9008 EXIT 15,,,,,LN9008,LN9008 W EXIT15 TO KY90 W,KY0090,LN9008 W EXIT 14 TO KY90 W,36.98370815,-85.8945741,0.254,3/3/2023,1245,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44991.86827,FALSE,2297,Accepted,5,5,O,SLIPPERY SURFACE,NOT UNDER PROPER CONTROL,
31323783,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,US0068,VETERANS OUTER,US0068,VETERANS OUTER,37.02425569,-85.93579718,8.586,3/4/2023,1228,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44991.86836,FALSE,2237,Accepted,5,4,C,,OTHER,
31325886,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,,,,37.01797951,-85.94439151,10.682,3/3/2023,702,1,1,0,1,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44992.37079,FALSE,2289,Accepted,5,2,A,,,
31325888,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,US0031E,SCOTTSVILLE,,,,,36.98477741,-85.93161535,12.98,3/3/2023,1827,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,44992.37091,FALSE,2285,Accepted,5,5,O,,OTHER,
31333408,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,OAK GROVE CHURCH,RD,,,,,,,,37.04650277,-86.09017016,1.899,3/3/2023,1430,1,1,0,0,SEVERE CROSSWINDS,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65904,FALSE,174,Accepted,5,5,O,DEBRIS IN ROADWAY,,
31333409,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,PACE QUARRY,RD,,,,,,,,37.06172486,-85.95498376,0.128,3/3/2023,843,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44993.65912,FALSE,170,Accepted,5,5,O,,,
31333411,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,3700,TOMPKINSVILLE,RD,,,,,,,,36.9505674,-85.88288875,10.974,3/3/2023,1259,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65922,FALSE,170,Accepted,5,5,O,,,
31333412,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,4165,MAMMOTH CAVE,RD,,,,,,,,37.13229714,-86.02307473,2.616,3/3/2023,1423,1,1,0,0,SEVERE CROSSWINDS,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65927,FALSE,170,Accepted,5,5,O,DEBRIS IN ROADWAY,,
31333414,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,,,,,,36.93360647,-85.82097468,16.634,3/5/2023,1811,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44993.65934,FALSE,185,Accepted,5,5,O,ANIMALS ACTION,,
31333415,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,37.0309581,-86.05085167,3.96,3/6/2023,1341,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65939,FALSE,170,Accepted,5,5,O,"DEBRIS IN ROADWAY, MAINTENANCE/UTILITY WORK ZONE",,
31333417,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,WITTY,,,,,36.94661181,-85.83949164,15.196,2/21/2023,836,2,2,0,0,CLEAR,WET,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & GRADE,DAYLIGHT,,,44993.65948,FALSE,125,Accepted,5,5,O,,MISJUDGE CLEARANCE,
31333419,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,LECTA KINO,RD,,,GENIE FRANKLIN,,,,,36.95829453,-85.77049606,6.862,2/25/2023,623,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65964,FALSE,125,Accepted,5,5,O,SLIPPERY SURFACE,,
31333421,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,FLINT KNOB,,,,,37.04507566,-85.94746335,7.024,2/28/2023,846,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,44993.65976,FALSE,125,Accepted,5,5,O,"NON-HIGHWAY WORK: WORK ZONE (Utility, Tree, etc.)",,
31333428,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,MT PLEASANT,,,,,36.90794494,-85.91753441,10.257,3/2/2023,1010,2,2,0,1,CLEAR,DRY,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44993.65994,FALSE,125,Accepted,5,4,C,,,STEERING FAILURE
31333430,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,WITTY,,,,,36.94677267,-85.83970792,15.209,3/3/2023,733,2,2,0,1,RAINING,WET,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,,,44993.66005,FALSE,125,Accepted,5,4,C,SLIPPERY SURFACE,,
31333431,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,5109,TOMPKINSVILLE,RD,,,PATTON,,,,,36.92995128,-85.87602639,9.45,3/3/2023,1244,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44993.66012,FALSE,125,Accepted,5,5,O,SLIPPERY SURFACE,,
31333434,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,BEECHTREE,,,,,36.95642544,-85.91571036,13.709,3/3/2023,740,2,2,0,1,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44993.66027,FALSE,157,Accepted,5,4,C,OTHER,INATTENTION,
31339441,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,CLEVELAND,,,,,36.98968229,-85.93229473,13.323,3/6/2023,1703,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44994.80528,FALSE,2666,Accepted,5,5,O,,INATTENTION,
31342029,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,US0031W,,LOUISVILLE,RD,,,,,,,,37.0935926,-86.04874163,1.083,3/8/2023,1230,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44995.46326,FALSE,551,Accepted,5,5,O,,LOST CONSCIOUSNESS/FAINTED,
31342255,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.11151594,-85.96659598,2.041,3/1/2023,2013,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44995.50146,FALSE,184,Accepted,5,4,C,OTHER,,
